Contract_ID,Collection_Period,Domain_Type,Deployment_Gas,Owner_Gas,User_Gas,Admin_Gas,Mean_Gas,Vulnerability_Count,Vulnerability_Score,Fairness_Variance,Loop_Gas_Share,Storage_Gas_Share,Runtime_ms,Anomaly_Flag
C_2025_02438,Nov-2025,Token,68705.11,47149.59,72405.92,60740.77,60098.76,1,0.2,0.172,0.352,0.565,50.32,0
C_2025_02439,Nov-2025,DeFi,118983.4,55671.75,136946.04,64269.96,85629.25,1,0.2,0.426,0.395,0.617,87.54,0
C_2025_02440,Nov-2025,DAO,112863.01,58342.92,97771.11,67739.16,74617.73,1,0.2,0.225,0.374,0.572,66.6,0
C_2025_02441,Nov-2025,DeFi,146619.74,45874.1,110088.23,58664.46,71542.26,1,0.2,0.388,0.352,0.565,93.11,0
C_2025_02442,Nov-2025,Token,74233.88,49014.06,88448.69,57068.4,64843.72,0,0.0,0.262,0.362,0.594,74.68,0
C_2025_02443,Nov-2025,DeFi,137762.27,44859.74,75082.92,55041.74,58328.14,0,0.0,0.215,0.384,0.579,83.75,0
C_2025_02444,Nov-2025,NFT,208668.3,42032.02,101490.39,38175.61,60566.01,0,0.0,0.478,0.389,0.615,56.11,0
C_2025_02445,Nov-2025,Token,60266.85,49942.1,72425.0,53427.99,58598.36,3,0.6,0.169,0.365,0.62,87.39,0
C_2025_02446,Nov-2025,Token,60520.59,40718.45,100727.39,52660.66,64702.17,1,0.2,0.401,0.364,0.59,64.26,0
C_2025_02447,Nov-2025,DeFi,142268.0,51945.77,84643.16,64412.44,67000.46,0,0.0,0.201,0.352,0.6,43.28,0
C_2025_02448,Nov-2025,Token,71833.6,48148.38,250449.48217804154,56930.18,59323.91,6,0.2,0.27961266567969206,0.378,0.633,62.52,1
C_2025_02449,Nov-2025,DeFi,142276.13,51919.77,385142.7540462561,50754.2,72759.56,7,0.6,0.7683242134950473,0.356,0.607,67.07,1
C_2025_02450,Nov-2025,Token,73399.55,50397.29,119103.32,54500.38,74667.0,2,0.4,0.421,0.398,0.615,55.26,0
C_2025_02451,Nov-2025,Energy,136954.26,54454.37,110635.11,61756.79,75615.42,0,0.0,0.33,0.352,0.584,63.51,0
C_2025_02452,Nov-2025,Token,70254.93,48019.11,67261.96,44310.78,53197.28,1,0.2,0.189,0.397,0.551,62.69,0
C_2025_02453,Nov-2025,Marketplace,107799.38,55416.71,73207.81,56589.22,61737.91,1,0.2,0.132,0.373,0.634,87.99,0
C_2025_02454,Nov-2025,Marketplace,117908.31,37511.66,62617.96,46425.04,48851.55,1,0.2,0.213,0.381,0.561,54.03,0
C_2025_02455,Nov-2025,Energy,104997.68,46714.17,93489.73,52574.09,64259.33,0,0.0,0.324,0.4,0.592,45.34,0
C_2025_02456,Nov-2025,Marketplace,112601.38,42156.38,104243.88,47585.29,64661.85,2,0.4,0.434,0.375,0.62,60.22,0
C_2025_02457,Nov-2025,Wallet,116243.38,27190.66,54086.08,27474.22,36250.32,1,0.2,0.348,0.384,0.627,80.58,0
C_2025_02458,Nov-2025,Energy,104446.03,55379.62,80501.9,56797.81,64226.44,4,0.8,0.179,0.38,0.578,46.0,0
C_2025_02459,Nov-2025,NFT,158370.43,53432.05,110497.87,61937.68,75289.2,1,0.2,0.334,0.389,0.65,86.81,0
C_2025_02460,Nov-2025,DAO,119302.18,59629.68,104251.53,71090.51,78323.91,3,0.6,0.242,0.356,0.606,54.58,0
C_2025_02461,Nov-2025,Wallet,107969.44,49675.82,273313.7100078355,60779.38,64928.75,6,0.2,0.3376104531833303,0.373,0.579,66.27,1
C_2025_02462,Nov-2025,Wallet,118201.58,48793.66,61164.34,57256.2,55738.07,2,0.4,0.093,0.377,0.554,67.46,0
C_2025_02463,Nov-2025,Marketplace,110419.15,41880.3,78627.12,53969.48,58158.97,1,0.2,0.263,0.362,0.563,81.61,0
C_2025_02464,Nov-2025,Marketplace,120849.8,62557.49,78390.32,75390.0,72112.6,3,0.6,0.095,0.369,0.568,79.76,0
C_2025_02465,Nov-2025,DeFi,116134.64,55131.36,77516.68,51316.38,61321.47,1,0.2,0.188,0.367,0.578,62.75,0
C_2025_02466,Nov-2025,Token,70464.5,53156.19,76405.56,62435.4,63999.05,2,0.4,0.149,0.35,0.602,48.29,0
C_2025_02467,Nov-2025,Wallet,110769.23,48821.84,105061.53,52936.53,68939.97,3,0.6,0.371,0.383,0.57,54.78,0
C_2025_02468,Nov-2025,Token,50567.02,33915.37,74842.25,35507.95,48088.53,0,0.0,0.394,0.363,0.571,80.24,0
C_2025_02469,Nov-2025,Wallet,132086.78,47906.66,83409.6,60165.7,63827.32,6,1.0,0.231,0.381,0.628,69.86,0
C_2025_02470,Nov-2025,Energy,100600.59,39607.76,93561.74,36533.38,56567.63,1,0.2,0.463,0.369,0.638,86.96,0
C_2025_02471,Nov-2025,Wallet,91555.18,55352.36,100635.75,58857.12,71615.08,1,0.2,0.287,0.377,0.58,76.34,0
C_2025_02472,Nov-2025,Token,59452.3,35429.2,44926.65,45952.21,42102.69,1,0.2,0.113,0.377,0.637,82.49,0
C_2025_02473,Nov-2025,NFT,159697.31,53410.94,109762.6,64441.34,75871.62,2,0.4,0.321,0.362,0.637,74.4,0
C_2025_02474,Nov-2025,Token,87287.3,57854.58,94396.13,57709.63,69986.78,1,0.2,0.247,0.374,0.613,45.7,0
C_2025_02475,Nov-2025,Marketplace,141501.67,55311.71,119763.4,54976.22,76683.78,1,0.2,0.397,0.399,0.572,94.22,0
C_2025_02476,Nov-2025,DeFi,142481.65,54375.75,202477.9665307688,55472.4,60478.55,5,0.0,0.24759609802827207,0.369,0.648,45.79,1
C_2025_02477,Nov-2025,Token,63958.44,50131.53,106604.07,49072.6,68602.73,0,0.0,0.392,0.367,0.627,45.86,0
C_2025_02478,Nov-2025,NFT,176660.76,53376.94,391210.7613502026,61946.79,76443.31,3,0.0,0.5925767621863671,0.38,0.563,62.07,1
C_2025_02479,Nov-2025,Token,78574.83,65899.21,89279.95,60217.01,71798.72,2,0.4,0.175,0.356,0.639,82.3,0
C_2025_02480,Nov-2025,DAO,90830.55,49408.54,325270.9531463103,46748.67,65150.2,3,0.0,0.612081258267986,0.354,0.619,67.17,1
C_2025_02481,Nov-2025,Marketplace,120999.53,52276.1,113043.24,56703.31,74007.55,2,0.4,0.374,0.4,0.552,70.24,0
C_2025_02482,Nov-2025,NFT,175730.12,34304.27,66081.23,34168.36,44851.29,2,0.4,0.335,0.369,0.577,85.13,0
C_2025_02483,Nov-2025,DeFi,139648.53,53118.92,75485.43,49370.42,59324.92,0,0.0,0.194,0.358,0.603,93.4,0
C_2025_02484,Nov-2025,DeFi,135754.67,49044.36,61288.83,62323.07,57552.09,0,0.0,0.105,0.396,0.556,92.15,0
C_2025_02485,Nov-2025,Token,59917.55,42292.01,77742.23,44503.39,54845.87,4,0.8,0.296,0.381,0.595,88.72,0
C_2025_02486,Nov-2025,Token,77599.47,42151.3,63083.63,42309.33,49181.42,1,0.2,0.2,0.363,0.555,86.02,0
C_2025_02487,Nov-2025,DAO,111337.44,73006.32,134229.78,82482.67,96572.92,1,0.2,0.279,0.375,0.583,85.46,0
C_2025_02488,Nov-2025,Token,59383.49,62021.82,142768.22,78650.08,94480.04,1,0.2,0.368,0.396,0.569,42.66,0
C_2025_02489,Nov-2025,DeFi,147902.03,42742.93,102593.99,49364.42,64900.45,1,0.2,0.413,0.353,0.61,93.14,0
C_2025_02490,Nov-2025,DeFi,120108.6,50032.01,74426.83,49927.8,58128.88,1,0.2,0.198,0.395,0.602,76.9,0
C_2025_02491,Nov-2025,Marketplace,121260.2,51675.97,97513.93,64653.24,71281.05,1,0.2,0.271,0.36,0.616,64.39,0
C_2025_02492,Nov-2025,Healthcare,102219.72,36657.73,65205.29,46343.47,49402.16,0,0.0,0.24,0.364,0.604,78.41,0
C_2025_02493,Nov-2025,DAO,116597.01,51300.92,114621.23,57602.26,74508.14,0,0.0,0.382,0.373,0.619,86.09,0
C_2025_02494,Nov-2025,DAO,111295.76,53766.03,309896.05052969954,48769.91,67961.55,4,0.0,0.6768993854347397,0.358,0.555,62.05,1
C_2025_02495,Nov-2025,DeFi,147837.59,38701.93,73392.97,44057.83,52050.91,1,0.2,0.293,0.398,0.559,91.64,0
C_2025_02496,Nov-2025,DeFi,131979.34,34261.95,45962.24,31807.85,37344.02,2,0.4,0.165,0.378,0.578,61.37,0
C_2025_02497,Nov-2025,Healthcare,90764.08,50784.32,73695.11,65086.95,63188.79,0,0.0,0.15,0.39,0.587,94.21,0
C_2025_02498,Nov-2025,Wallet,92754.15,39791.15,80724.42,51115.98,57210.52,4,0.8,0.302,0.393,0.599,74.09,0
C_2025_02499,Nov-2025,NFT,222673.51,61391.07,144702.57,63984.64,90026.1,0,0.0,0.43,0.373,0.571,67.41,0
C_2025_02500,Nov-2025,Energy,112795.58,56403.84,130409.21,54512.98,80442.01,2,0.4,0.439,0.382,0.645,44.35,0
C_2025_02501,Nov-2025,DAO,119587.28,51268.47,62168.33,59079.99,57505.6,1,0.2,0.08,0.381,0.555,81.42,0
C_2025_02502,Nov-2025,Healthcare,81596.37,50609.54,80961.03,62367.86,64646.14,5,1.0,0.193,0.364,0.56,66.35,0
C_2025_02503,Nov-2025,Marketplace,111048.56,55122.2,113983.38,52098.94,73734.84,0,0.0,0.386,0.373,0.645,59.84,0
C_2025_02504,Nov-2025,DeFi,151206.15,63153.95,146380.57,56922.34,88818.95,0,0.0,0.459,0.361,0.645,48.45,0
C_2025_02505,Nov-2025,Token,65323.12,45658.42,86163.2,56507.72,62776.45,4,0.8,0.273,0.396,0.617,62.78,0
C_2025_02506,Nov-2025,Token,57754.13,63233.84,85266.98,75095.98,74532.27,2,0.4,0.121,0.398,0.553,58.3,0
C_2025_02507,Nov-2025,DeFi,155773.02,39474.84,92660.04,51154.5,61096.46,4,0.8,0.374,0.389,0.598,61.26,0
C_2025_02508,Nov-2025,NFT,215235.13,52387.81,112369.05,54624.48,73127.11,3,0.6,0.38,0.36,0.618,62.81,0
C_2025_02509,Nov-2025,NFT,174764.64,49707.51,111780.67,60592.0,74026.73,2,0.4,0.366,0.361,0.603,40.61,0
C_2025_02510,Nov-2025,NFT,133429.61,47521.18,98717.2,54903.19,67047.19,1,0.2,0.337,0.363,0.613,43.98,0
C_2025_02511,Nov-2025,Wallet,113540.53,43701.48,95378.37,44952.21,61344.02,3,0.6,0.392,0.39,0.609,93.65,0
C_2025_02512,Nov-2025,DeFi,153075.92,48997.06,107723.88,53846.46,70189.13,1,0.2,0.379,0.356,0.593,91.9,0
C_2025_02513,Nov-2025,Marketplace,137441.57,50100.71,280774.67338439915,47747.44,66207.09,6,0.6,0.7341039248659538,0.371,0.56,53.33,1
C_2025_02514,Nov-2025,Marketplace,118729.88,32352.52,48520.27,32062.16,37644.98,3,0.6,0.204,0.363,0.643,77.01,0
C_2025_02515,Nov-2025,Energy,118159.62,69406.1,312128.68882530153,69751.19,82960.38,7,0.4,0.3772624864329533,0.378,0.567,47.72,1
C_2025_02516,Nov-2025,Energy,92060.26,57785.59,102462.19,60328.13,73525.3,3,0.6,0.279,0.387,0.576,67.98,0
C_2025_02517,Nov-2025,DeFi,100922.1,54770.67,99316.46,55412.11,69833.08,0,0.0,0.299,0.361,0.62,82.4,0
C_2025_02518,Nov-2025,Token,59683.32,37291.97,46561.84,37098.99,40317.6,2,0.4,0.11,0.363,0.632,51.5,0
C_2025_02519,Nov-2025,DeFi,148427.76,40083.15,77338.27,43464.08,53628.5,1,0.2,0.314,0.387,0.566,73.87,0
C_2025_02520,Nov-2025,Token,64022.52,58605.55,125508.64,71976.83,85363.67,0,0.0,0.339,0.385,0.642,71.7,0
C_2025_02521,Nov-2025,NFT,170136.91,48363.35,74366.18,45529.51,56086.35,1,0.2,0.231,0.361,0.594,66.07,0
C_2025_02522,Nov-2025,DeFi,156208.56,54445.85,68677.85,50757.06,57960.25,0,0.0,0.133,0.371,0.554,81.03,0
C_2025_02523,Nov-2025,NFT,117479.35,44171.77,97827.23,52355.1,64784.7,3,0.6,0.364,0.369,0.634,54.27,0
C_2025_02524,Nov-2025,DeFi,144926.77,40568.18,179129.7499809787,40229.91,46899.38,4,0.2,0.3282326634412636,0.394,0.617,85.53,1
C_2025_02525,Nov-2025,Wallet,100962.66,50608.82,67340.4,56770.79,58240.0,1,0.2,0.119,0.373,0.617,61.17,0
C_2025_02526,Nov-2025,Marketplace,117586.66,56415.26,358163.7164713426,73005.63,83672.58,4,0.2,0.4995475361352143,0.393,0.608,83.42,1
C_2025_02527,Nov-2025,Wallet,130562.36,37040.64,47129.26,47941.96,44037.29,3,0.6,0.113,0.352,0.636,61.8,0
C_2025_02528,Nov-2025,Token,68424.12,36889.65,64452.42,42816.58,48052.88,3,0.6,0.247,0.366,0.594,92.91,0
C_2025_02529,Nov-2025,DeFi,109910.95,37865.13,77605.13,40427.84,51966.03,4,0.8,0.349,0.385,0.621,59.76,0
C_2025_02530,Nov-2025,DeFi,158103.65,42852.65,53279.87,45664.93,47265.82,2,0.4,0.093,0.36,0.592,91.02,0
C_2025_02531,Nov-2025,Token,72144.54,51181.21,121433.83,65392.15,79335.73,1,0.2,0.382,0.397,0.564,42.2,0
C_2025_02532,Nov-2025,Marketplace,108065.4,46204.56,92734.64,49019.55,62652.91,0,0.0,0.34,0.374,0.594,81.63,0
C_2025_02533,Nov-2025,DeFi,116344.57,44317.76,67926.74,45270.41,52504.97,2,0.4,0.208,0.369,0.587,93.48,0
C_2025_02534,Nov-2025,DeFi,139900.61,45567.33,96633.45,41112.12,61104.3,3,0.6,0.412,0.378,0.575,41.95,0
C_2025_02535,Nov-2025,NFT,184008.24,45763.13,99008.47,44452.02,63074.54,1,0.2,0.403,0.388,0.634,45.21,0
C_2025_02536,Nov-2025,NFT,205599.96,52944.59,117645.41,50784.32,73791.44,2,0.4,0.42,0.371,0.63,44.91,0
C_2025_02537,Nov-2025,DeFi,123636.15,56461.12,67859.8,56103.37,60141.43,0,0.0,0.091,0.355,0.619,51.77,0
C_2025_02538,Nov-2025,Token,65225.59,55963.96,100630.35,60089.26,72227.86,2,0.4,0.279,0.394,0.593,44.07,0
C_2025_02539,Nov-2025,DAO,135808.77,53429.1,83256.27,65190.77,67292.05,2,0.4,0.182,0.398,0.577,71.77,0
C_2025_02540,Nov-2025,Marketplace,123063.61,43207.03,54532.84,39679.5,45806.45,2,0.4,0.138,0.38,0.62,51.07,0
C_2025_02541,Nov-2025,Wallet,89127.11,61354.77,137549.68,68107.7,89004.05,1,0.2,0.387,0.37,0.636,43.38,0
C_2025_02542,Nov-2025,Healthcare,113572.03,48295.09,65597.04,55628.71,56506.95,0,0.0,0.125,0.38,0.588,45.59,0
C_2025_02543,Nov-2025,NFT,209836.37,56278.6,117304.55,64991.31,79524.82,2,0.4,0.339,0.385,0.615,72.28,0
C_2025_02544,Nov-2025,DAO,104968.24,46010.52,70777.58,58335.11,58374.4,2,0.4,0.173,0.356,0.64,89.1,0
C_2025_02545,Nov-2025,Token,66394.49,48173.45,85779.51,49598.75,61183.9,3,0.6,0.284,0.366,0.582,58.14,0
C_2025_02546,Nov-2025,DAO,88074.45,50167.05,89181.91,52530.48,63959.81,3,0.6,0.279,0.366,0.552,45.96,0
C_2025_02547,Nov-2025,NFT,171129.09,49162.83,97510.64,63874.9,70182.79,0,0.0,0.288,0.391,0.562,76.85,0
C_2025_02548,Nov-2025,NFT,189927.9,52122.62,70268.04,53487.08,58625.91,0,0.0,0.141,0.37,0.641,82.98,0
C_2025_02549,Nov-2025,DeFi,133925.61,64129.94,150611.18,69246.02,94662.38,0,0.0,0.419,0.392,0.578,42.95,0
C_2025_02550,Nov-2025,Healthcare,113357.21,42325.43,84194.03,42497.84,56339.1,5,1.0,0.35,0.363,0.581,66.32,0
C_2025_02551,Nov-2025,DeFi,115295.69,49477.41,67495.04,53697.57,56890.01,3,0.6,0.135,0.369,0.569,48.06,0
C_2025_02552,Nov-2025,Energy,107918.16,61577.08,137157.79,72761.52,90498.8,0,0.0,0.368,0.376,0.594,63.31,0
C_2025_02553,Nov-2025,Token,67878.13,50254.16,113412.11,63394.86,75687.05,0,0.0,0.36,0.357,0.558,54.48,0
C_2025_02554,Nov-2025,Token,81093.77,43416.77,80367.95,54760.43,59515.05,1,0.2,0.26,0.393,0.598,64.93,0
C_2025_02555,Nov-2025,DAO,108403.77,50745.27,119111.37,59288.0,76381.54,3,0.6,0.398,0.358,0.582,45.7,0
C_2025_02556,Nov-2025,Wallet,103032.38,57211.01,141234.09,67568.3,88671.13,0,0.0,0.422,0.374,0.597,67.09,0
C_2025_02557,Nov-2025,Marketplace,104066.09,50301.16,105239.66,55073.57,70204.8,2,0.4,0.354,0.352,0.62,93.78,0
C_2025_02558,Nov-2025,NFT,142134.62,47082.86,66088.97,47788.08,53653.3,1,0.2,0.164,0.383,0.577,42.8,0
C_2025_02559,Nov-2025,Marketplace,121983.14,47153.37,87132.68,60635.15,64973.73,1,0.2,0.256,0.36,0.619,69.5,0
C_2025_02560,Nov-2025,DAO,127157.3,54662.62,117178.87,50144.5,73995.33,2,0.4,0.413,0.377,0.611,48.22,0
C_2025_02561,Nov-2025,DeFi,103195.49,42819.29,70888.69,40101.72,51269.9,0,0.0,0.271,0.358,0.587,89.2,0
C_2025_02562,Nov-2025,DeFi,124230.55,39206.62,62930.25,47634.22,49923.7,0,0.0,0.197,0.36,0.571,94.61,0
C_2025_02563,Nov-2025,DeFi,113694.55,51704.72,80341.85,50005.13,60683.9,0,0.0,0.229,0.39,0.6,74.72,0
C_2025_02564,Nov-2025,DAO,117414.06,34466.45,52900.47,35266.57,40877.83,1,0.2,0.208,0.381,0.635,46.62,0
C_2025_02565,Nov-2025,Token,74362.53,37199.35,71692.04,34913.69,47935.03,2,0.4,0.351,0.395,0.606,91.48,0
C_2025_02566,Nov-2025,Token,68961.13,45606.27,58271.86,57157.36,53678.49,2,0.4,0.107,0.391,0.61,59.82,0
C_2025_02567,Nov-2025,Healthcare,125172.25,48260.28,79176.08,45164.54,57533.63,2,0.4,0.267,0.36,0.64,51.96,0
C_2025_02568,Nov-2025,Healthcare,120396.55,52487.84,65367.72,64639.66,60831.74,2,0.4,0.097,0.385,0.575,41.21,0
C_2025_02569,Nov-2025,DAO,105256.36,53097.78,90791.17,65257.02,69715.32,0,0.0,0.225,0.393,0.6,60.14,0
C_2025_02570,Nov-2025,Marketplace,95101.65,60171.91,99372.4,71809.8,77118.04,1,0.2,0.213,0.39,0.631,67.37,0
C_2025_02571,Nov-2025,NFT,213160.22,52075.07,96966.74,55554.52,68198.78,1,0.2,0.299,0.38,0.639,77.8,0
C_2025_02572,Nov-2025,Wallet,105899.66,56362.24,87563.86,69917.86,71281.32,2,0.4,0.179,0.388,0.605,54.77,0
C_2025_02573,Nov-2025,NFT,213586.56,49569.27,60249.09,57251.86,55690.07,1,0.2,0.081,0.388,0.58,55.23,0
C_2025_02574,Nov-2025,Wallet,134039.74,47381.38,294140.40462843335,45322.32,68924.79,4,0.2,0.7808365479981242,0.388,0.595,78.88,1
C_2025_02575,Nov-2025,DeFi,143456.47,46293.9,87739.75,59137.83,64390.5,0,0.0,0.269,0.376,0.627,73.01,0
C_2025_02576,Nov-2025,DAO,97587.45,43341.73,79374.22,48406.79,57040.91,2,0.4,0.279,0.377,0.589,90.3,0
C_2025_02577,Nov-2025,DAO,108207.74,59320.99,71200.21,74766.62,68429.27,0,0.0,0.096,0.362,0.565,49.89,0
C_2025_02578,Nov-2025,Healthcare,114168.28,60586.64,148008.54,60137.17,89577.45,4,0.8,0.461,0.388,0.585,69.18,0
C_2025_02579,Nov-2025,Wallet,128407.06,62248.65,375183.53364528203,72499.81,89413.16,3,0.0,0.5585933148389381,0.373,0.616,56.28,1
C_2025_02580,Nov-2025,Wallet,100992.62,47009.9,81994.65,60865.23,63289.93,1,0.2,0.227,0.387,0.551,89.52,0
C_2025_02581,Nov-2025,DeFi,144575.89,47610.68,59543.43,45623.67,50925.93,1,0.2,0.121,0.392,0.551,75.26,0
C_2025_02582,Nov-2025,NFT,178689.78,48316.45,106883.0,53146.57,69448.67,0,0.0,0.382,0.382,0.566,50.45,0
C_2025_02583,Nov-2025,NFT,179327.43,57270.27,108819.11,74414.35,80167.91,2,0.4,0.267,0.362,0.56,74.87,0
C_2025_02584,Nov-2025,NFT,170121.85,43783.25,76649.18,48994.13,56475.52,1,0.2,0.255,0.369,0.563,73.42,0
C_2025_02585,Nov-2025,Token,63888.45,64119.77,97435.17,73632.28,78395.74,1,0.2,0.179,0.37,0.594,94.04,0
C_2025_02586,Nov-2025,Token,68706.47,55523.8,130781.32,66306.17,84203.76,1,0.2,0.395,0.373,0.625,72.08,0
C_2025_02587,Nov-2025,DeFi,122481.56,41834.08,67482.83,42023.95,50446.95,1,0.2,0.239,0.393,0.624,85.94,0
C_2025_02588,Nov-2025,Healthcare,107480.59,57684.03,240699.0357611636,53245.21,68699.44,5,0.2,0.4358735445354669,0.387,0.588,92.18,1
C_2025_02589,Nov-2025,DeFi,148971.54,47430.64,74345.23,48361.97,56712.61,5,1.0,0.22,0.372,0.589,50.56,0
C_2025_02590,Nov-2025,Wallet,99807.95,58239.37,88450.08,75445.85,74045.1,0,0.0,0.167,0.392,0.586,63.04,0
C_2025_02591,Nov-2025,DAO,115176.62,48886.63,103091.42,58760.53,70246.19,1,0.2,0.336,0.36,0.599,60.25,0
C_2025_02592,Nov-2025,DeFi,150761.5,46495.08,56681.36,54129.42,52435.29,0,0.0,0.083,0.353,0.591,86.25,0
C_2025_02593,Nov-2025,Marketplace,112099.08,40904.87,280605.57262243354,40569.99,55547.05,7,0.6,0.5986218960609181,0.381,0.609,41.48,1
C_2025_02594,Nov-2025,Token,61735.1,45063.15,80678.23,47257.12,57666.17,4,0.8,0.283,0.373,0.632,50.68,0
C_2025_02595,Nov-2025,DeFi,125978.78,44860.02,76511.78,45869.51,55747.1,0,0.0,0.263,0.363,0.618,61.23,0
C_2025_02596,Nov-2025,DAO,117204.81,67537.09,129250.37,67497.9,88095.12,1,0.2,0.33,0.372,0.607,50.01,0
C_2025_02597,Nov-2025,NFT,158527.14,44280.75,57198.57,46014.03,49164.45,2,0.4,0.116,0.383,0.615,92.24,0
C_2025_02598,Nov-2025,DeFi,135291.25,53432.71,390140.9593055705,53021.6,78891.99,7,0.8,0.7866890773732855,0.372,0.648,60.88,1
C_2025_02599,Nov-2025,DAO,114825.97,51442.28,87324.2,46736.34,61834.27,0,0.0,0.293,0.395,0.622,45.87,0
C_2025_02600,Nov-2025,NFT,170577.44,51444.49,81898.42,62351.26,65231.39,3,0.6,0.193,0.375,0.644,61.93,0
C_2025_02601,Nov-2025,DAO,101373.33,41036.48,94737.14,45106.29,60293.3,1,0.2,0.405,0.357,0.551,55.43,0
C_2025_02602,Nov-2025,Healthcare,128613.76,56155.66,127731.34,71355.05,85080.68,2,0.4,0.362,0.353,0.562,64.67,0
C_2025_02603,Nov-2025,NFT,161319.13,42584.92,86968.81,44433.48,57995.74,2,0.4,0.353,0.354,0.574,43.17,0
C_2025_02604,Nov-2025,Token,74968.47,53998.34,88647.08,56959.85,66535.09,1,0.2,0.236,0.356,0.6,75.54,0
C_2025_02605,Nov-2025,Energy,128852.2,55856.14,71148.24,59837.6,62280.66,1,0.2,0.104,0.394,0.578,45.24,0
C_2025_02606,Nov-2025,NFT,166055.79,47772.28,77350.43,53279.44,59467.39,2,0.4,0.216,0.358,0.567,50.59,0
C_2025_02607,Nov-2025,Wallet,110070.61,51032.02,302784.68545159086,53227.7,67202.01,6,0.4,0.5870448100911031,0.363,0.643,56.0,1
C_2025_02608,Nov-2025,Token,49393.86,43367.2,185699.7944970818,42255.86,47507.41,3,0.0,0.22804201426799528,0.385,0.591,83.01,1
C_2025_02609,Nov-2025,DeFi,116509.4,54881.95,106020.52,65702.67,75535.05,3,0.6,0.291,0.387,0.577,71.45,0
C_2025_02610,Nov-2025,NFT,187771.59,46114.52,243278.81930475458,53362.63,61207.85,7,0.6,0.4996913934282028,0.393,0.612,73.52,1
C_2025_02611,Nov-2025,Token,63866.73,51901.09,78446.63,57365.1,62570.94,2,0.4,0.183,0.373,0.611,85.22,0
C_2025_02612,Nov-2025,DeFi,138412.65,42662.35,94866.27,46026.04,61184.89,1,0.2,0.39,0.39,0.583,59.65,0
C_2025_02613,Nov-2025,Marketplace,109805.21,33107.43,69964.25,40018.44,47696.71,2,0.4,0.335,0.365,0.56,89.21,0
C_2025_02614,Nov-2025,NFT,197555.87,60789.26,77601.95,74597.49,70996.23,5,1.0,0.103,0.394,0.558,86.82,0
C_2025_02615,Nov-2025,Token,71035.73,37945.59,47412.58,45856.2,43738.12,0,0.0,0.095,0.371,0.632,78.24,0
C_2025_02616,Nov-2025,DeFi,131523.34,47854.98,117705.7,55612.49,73724.39,1,0.2,0.424,0.399,0.572,70.88,0
C_2025_02617,Nov-2025,Token,76205.22,45842.81,106704.01,47508.51,66685.11,2,0.4,0.424,0.364,0.604,48.47,0
C_2025_02618,Nov-2025,NFT,169588.41,44437.61,60147.17,48449.44,51011.41,3,0.6,0.131,0.359,0.644,61.57,0
C_2025_02619,Nov-2025,DeFi,91756.91,43287.21,67731.99,54456.08,55158.43,1,0.2,0.181,0.362,0.63,82.58,0
C_2025_02620,Nov-2025,Healthcare,122427.92,40704.64,86091.76,45792.91,57529.77,2,0.4,0.353,0.384,0.597,64.12,0
C_2025_02621,Nov-2025,Energy,103695.19,47239.08,193613.97235472844,47724.26,51273.52,7,0.4,0.1897243323247005,0.356,0.61,94.15,1
C_2025_02622,Nov-2025,NFT,190705.87,46242.92,115461.29,52505.21,71403.14,1,0.2,0.438,0.392,0.567,64.89,0
C_2025_02623,Nov-2025,NFT,151773.06,42245.76,97970.78,45146.42,61787.65,1,0.2,0.415,0.361,0.573,68.62,0
C_2025_02624,Nov-2025,Wallet,90344.38,44201.15,56141.49,48988.56,49777.06,2,0.4,0.099,0.38,0.636,62.48,0
C_2025_02625,Nov-2025,Wallet,101937.63,43491.59,62391.93,42553.12,49478.88,2,0.4,0.185,0.38,0.606,61.48,0
C_2025_02626,Nov-2025,NFT,185128.42,51192.65,72761.72,48539.05,57497.81,0,0.0,0.189,0.368,0.584,63.7,0
C_2025_02627,Nov-2025,Marketplace,129529.27,50167.15,85773.15,51784.8,62575.03,2,0.4,0.262,0.366,0.633,44.37,0
C_2025_02628,Nov-2025,NFT,163555.58,34564.67,49883.49,33595.67,39347.94,4,0.8,0.19,0.361,0.626,69.73,0
C_2025_02629,Nov-2025,NFT,153654.23,45002.47,70411.81,48229.85,54548.05,0,0.0,0.207,0.398,0.561,94.21,0
C_2025_02630,Nov-2025,NFT,169770.02,59307.13,128207.86,69306.68,85607.22,0,0.0,0.355,0.367,0.601,75.08,0
C_2025_02631,Nov-2025,DeFi,105814.38,70483.16,125185.0,77482.55,91050.24,2,0.4,0.267,0.382,0.622,72.86,0
C_2025_02632,Nov-2025,Token,73137.01,64853.09,80088.8,84298.6,76413.49,0,0.0,0.109,0.37,0.561,45.33,0
C_2025_02633,Nov-2025,Wallet,105840.17,60989.18,410812.97433777817,61545.07,86413.43,6,0.2,0.6863811541295526,0.381,0.631,64.87,1
C_2025_02634,Nov-2025,Healthcare,113511.18,49403.16,66782.21,54079.32,56754.9,1,0.2,0.129,0.363,0.553,88.23,0
C_2025_02635,Nov-2025,DeFi,148097.39,53304.43,100106.83,60756.6,71389.29,2,0.4,0.288,0.367,0.621,92.71,0
C_2025_02636,Nov-2025,Healthcare,107180.2,48487.37,117817.37,52054.64,72786.46,0,0.0,0.438,0.397,0.56,80.13,0
C_2025_02637,Nov-2025,Token,59094.85,51794.23,84961.87,49721.02,62159.04,2,0.4,0.26,0.399,0.585,54.2,0
